"","code","name","pubpriv","enrollment","allvaccs","conditional","medical","religious","dptMiss","polMiss","mmrMiss","hepMiss","varMiss"
"227",6106124,"VALLEY CENTER PRIMARY","PUBLIC",211,86.7298578199052,2.3696682464455,0,10.9004739336493,11.3744075829384,12.7962085308057,10.9004739336493,11.8483412322275,10.9004739336493
"2749",6018295,"NEVADA AVENUE ELEMENTARY","PUBLIC",118,86.4406779661017,5.08474576271187,0,8.47457627118644,12.7118644067797,12.7118644067797,11.0169491525424,9.32203389830508,8.47457627118644
"6652",6988026,"GREEN VALLEY CHRISTIAN SCHOOL","PRIVATE",24,100,0,0,0,0,0,0,0,0
"3623",6029763,"CRESCENT ELEMENTARY","PUBLIC",123,94.3089430894309,1.6260162601626,0,4.0650406504065,5.69105691056911,5.69105691056911,4.8780487804878,4.0650406504065,4.0650406504065
"4673",6002422,"MCKINLEY ELEMENTARY","PUBLIC",108,99.0740740740741,0,0,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926
"71",6001424,"MURRAY ELEMENTARY","PUBLIC",72,91.6666666666667,0,0,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333
"3505",6001655,"BELLA VISTA ELEMENTARY","PUBLIC",102,81.3725490196078,18.6274509803922,0,0,12.7450980392157,11.7647058823529,7.84313725490196,6.86274509803922,6.86274509803922
"5218",122523,"ALTERNATIVE COOPERATIVE EDUCATION CHARTER","PUBLIC",14,100,0,0,0,0,0,0,0,0
"3131",6024418,"EDNA MAGUIRE ELEMENTARY","PUBLIC",115,75.6521739130435,14.7826086956522,0,9.56521739130435,16.5217391304348,15.6521739130435,18.2608695652174,13.9130434782609,11.304347826087
"5299",6054647,"MINERAL KING ELEMENTARY","PUBLIC",88,89.7727272727273,3.40909090909091,0,6.81818181818182,6.81818181818182,6.81818181818182,10.2272727272727,6.81818181818182,6.81818181818182
"3898",6043186,"PLEASANT VALLEY ELEMENTARY","PUBLIC",12,91.6666666666667,0,0,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333
"5095",6054407,"SUNNYSIDE ELEMENTARY","PUBLIC",37,97.2972972972973,2.7027027027027,0,0,0,0,2.7027027027027,0,0
"5059",6042626,"HAZELTON ELEMENTARY","PUBLIC",99,92.9292929292929,6.06060606060606,0,1.01010101010101,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,1.01010101010101
"2358",6015374,"HOLMES ELEMENTARY","PUBLIC",93,92.4731182795699,7.52688172043011,0,0,4.3010752688172,5.37634408602151,6.45161290322581,2.1505376344086,2.1505376344086
"4830",6048938,"MONTAGUE ELEMENTARY","PUBLIC",87,75.8620689655172,24.1379310344828,0,0,19.5402298850575,17.2413793103448,12.6436781609195,2.29885057471264,1.14942528735632
"3736",6107635,"PALM TREE ELEMENTARY","PUBLIC",139,95.6834532374101,2.15827338129496,0,2.15827338129496,4.31654676258993,2.15827338129496,2.15827338129496,2.15827338129496,2.15827338129496
"6084",6963532,"ST. BRENDAN","PRIVATE",32,100,0,0,0,0,0,0,0,0
"524",6113161,"PEGGY HELLER ELEMENTARY","PUBLIC",85,96.4705882352941,0,0,3.52941176470588,3.52941176470588,3.52941176470588,3.52941176470588,3.52941176470588,3.52941176470588
"2607",6016711,"DAYTON HEIGHTS ELEMENTARY","PUBLIC",115,87.8260869565217,12.1739130434783,0,0,7.82608695652174,4.34782608695652,9.56521739130435,0.869565217391304,0
"4432",6039739,"HEARST ELEMENTARY","PUBLIC",65,93.8461538461538,3.07692307692308,0,3.07692307692308,3.07692307692308,3.07692307692308,3.07692307692308,6.15384615384615,3.07692307692308
"176",6042865,"NORTH ELEMENTARY","PUBLIC",81,98.7654320987654,0,0,1.23456790123457,1.23456790123457,1.23456790123457,1.23456790123457,1.23456790123457,1.23456790123457
"1432",105932,"ROY HERBURGER ELEMENTARY","PUBLIC",117,97.4358974358974,0,0.854700854700855,1.70940170940171,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256
"4384",126151,"EPIPHANY PREP CHARTER SCHOOL","PUBLIC",40,52.5,47.5,0,0,47.5,47.5,47.5,47.5,47.5
"6266",6967673,"QUEEN OF ALL SAINTS ELEMENTARY","PRIVATE",23,100,0,0,0,0,0,0,0,0
"3429",6020838,"ANNA M. GLAZIER ELEMENTARY","PUBLIC",69,98.5507246376812,0,0,1.44927536231884,1.44927536231884,1.44927536231884,1.44927536231884,1.44927536231884,1.44927536231884
"1226",6120372,"ORANGE ELEMENTARY","PUBLIC",109,84.4036697247707,12.8440366972477,0,2.75229357798165,9.1743119266055,11.0091743119266,10.0917431192661,5.5045871559633,3.6697247706422
"5217",6010680,"UPPER LAKE ELEMENTARY","PUBLIC",64,89.0625,0,0,10.9375,10.9375,10.9375,10.9375,10.9375,10.9375
"137",6022024,"BERYL HEIGHTS ELEMENTARY","PUBLIC",54,88.8888888888889,0,0,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111
"4284",6110936,"PORTOLA HILLS ELEMENTARY","PUBLIC",100,79,15,1,5,16,14,13,10,10
"3929",6101133,"DECKER ELEMENTARY","PUBLIC",76,92.1052631578947,5.26315789473684,0,2.63157894736842,7.89473684210526,7.89473684210526,7.89473684210526,2.63157894736842,2.63157894736842
"1046",6038046,"VISTA SQUARE ELEMENTARY","PUBLIC",122,95.9016393442623,3.27868852459016,0,0.819672131147541,4.0983606557377,4.0983606557377,3.27868852459016,1.63934426229508,1.63934426229508
"356",6085617,"JOE A. GONSALVES ELEMENTARY","PUBLIC",89,97.752808988764,2.24719101123596,0,0,2.24719101123596,2.24719101123596,2.24719101123596,0,0
"290",6066682,"WOODRIDGE ELEMENTARY","PUBLIC",105,92.3809523809524,4.76190476190476,0,2.85714285714286,5.71428571428571,5.71428571428571,5.71428571428571,7.61904761904762,2.85714285714286
"1221",6112957,"SUSAN B. ANTHONY ELEMENTARY","PUBLIC",98,97.9591836734694,0,0,2.04081632653061,2.04081632653061,2.04081632653061,2.04081632653061,2.04081632653061,2.04081632653061
"1691",113811,"DEBORAH A. WILLIAMS ELEMENTARY","PUBLIC",118,89.8305084745763,10.1694915254237,0,0,10.1694915254237,10.1694915254237,10.1694915254237,10.1694915254237,10.1694915254237
"5449",107318,"TWIN RIVERS CHARTER","PUBLIC",43,90.6976744186046,0,0,9.30232558139535,9.30232558139535,9.30232558139535,9.30232558139535,9.30232558139535,9.30232558139535
"1199",105809,"HARADA ELEMENTARY","PUBLIC",177,91.5254237288136,5.64971751412429,0,2.82485875706215,5.64971751412429,5.08474576271187,7.90960451977401,3.95480225988701,3.38983050847458
"6690",6994792,"WILDWOOD SCHOOL","PRIVATE",45,66.6666666666667,0,2.22222222222222,31.1111111111111,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333
"3390",6066773,"OLD ORCHARD ELEMENTARY","PUBLIC",67,92.5373134328358,1.49253731343284,0,5.97014925373134,5.97014925373134,5.97014925373134,7.46268656716418,5.97014925373134,5.97014925373134
"2735",6018139,"MENLO AVENUE ELEMENTARY","PUBLIC",129,16.2790697674419,83.7209302325581,0,0,75.968992248062,72.0930232558139,72.8682170542636,51.1627906976744,50.3875968992248
"3518",6001895,"KAISER ELEMENTARY","PUBLIC",44,95.4545454545455,4.54545454545455,0,0,4.54545454545455,2.27272727272727,0,2.27272727272727,2.27272727272727
"5755",6902704,"MERCED CHRISTIAN","PRIVATE",15,93.3333333333333,0,0,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667
"387",6025977,"ALISAL COMMUNITY","PUBLIC",114,79.8245614035088,20.1754385964912,0,0,20.1754385964912,19.2982456140351,17.5438596491228,2.63157894736842,0
"6965",7102436,"GERMAN INT'L SCHOOL OF SILICON VALLEY","PRIVATE",62,85.4838709677419,0,0,14.5161290322581,14.5161290322581,14.5161290322581,14.5161290322581,14.5161290322581,14.5161290322581
"6430",6976641,"ST. PATRICK SUCCEED ACADEMY","PRIVATE",31,93.5483870967742,6.45161290322581,0,0,6.45161290322581,3.2258064516129,6.45161290322581,0,0
"6606",6983167,"CURTIS SCHOOL","PRIVATE",67,100,0,0,0,0,0,0,0,0
"2734",6018121,"MELVIN AVENUE ELEMENTARY","PUBLIC",84,90.4761904761905,5.95238095238095,1.19047619047619,2.38095238095238,5.95238095238095,5.95238095238095,4.76190476190476,8.33333333333333,3.57142857142857
"3432",6020903,"EASTWOOD ELEMENTARY","PUBLIC",74,89.1891891891892,8.10810810810811,1.35135135135135,1.35135135135135,9.45945945945946,8.10810810810811,9.45945945945946,2.7027027027027,2.7027027027027
"2760",6018410,"NORMANDIE AVENUE ELEMENTARY","PUBLIC",146,71.2328767123288,28.7671232876712,0,0,10.2739726027397,8.21917808219178,4.79452054794521,4.10958904109589,1.36986301369863
"1500",107862,"REIDY CREEK ELEMENTARY","PUBLIC",122,81.9672131147541,0.819672131147541,0,17.2131147540984,17.2131147540984,17.2131147540984,17.2131147540984,18.0327868852459,17.2131147540984
"5157",6023303,"HOWARD WOOD ELEMENTARY","PUBLIC",66,77.2727272727273,16.6666666666667,0,6.06060606060606,18.1818181818182,16.6666666666667,19.6969696969697,9.09090909090909,6.06060606060606
"4508",6119598,"KING-CHAVEZ ACADEMY OF EXCELLENCE","PUBLIC",20,95,5,0,0,0,5,0,0,0
"3584",6055198,"MEINERS OAKS ELEMENTARY","PUBLIC",41,90.2439024390244,0,2.4390243902439,7.31707317073171,9.75609756097561,9.75609756097561,9.75609756097561,9.75609756097561,9.75609756097561
"1441",6033021,"DAVID REESE ELEMENTARY","PUBLIC",144,95.1388888888889,3.47222222222222,0.694444444444444,0.694444444444444,2.77777777777778,2.08333333333333,2.08333333333333,2.77777777777778,1.38888888888889
"5070",6042774,"TAYLOR LEADERSHIP ACADEMY","PUBLIC",60,91.6666666666667,8.33333333333333,0,0,5,5,1.66666666666667,1.66666666666667,0
"3580",6108211,"CHRISTA MCAULIFFE ELEMENTARY","PUBLIC",137,89.051094890511,6.56934306569343,0,4.37956204379562,8.02919708029197,6.56934306569343,9.48905109489051,5.83941605839416,5.10948905109489
"1150",6053896,"COLUMBINE ELEMENTARY","PUBLIC",29,96.551724137931,3.44827586206897,0,0,3.44827586206897,3.44827586206897,3.44827586206897,0,0
"3720",6032452,"VISTA DEL MONTE ELEMENTARY","PUBLIC",65,84.6153846153846,15.3846153846154,0,0,15.3846153846154,13.8461538461538,13.8461538461538,9.23076923076923,10.7692307692308
"2600",6016638,"BETTY PLASENCIA ELEMENTARY","PUBLIC",102,87.2549019607843,12.7450980392157,0,0,3.92156862745098,3.92156862745098,1.96078431372549,0,2.94117647058824
"6046",6962898,"OUR LADY OF LOURDES","PRIVATE",21,100,0,0,0,0,0,0,0,0
"5982",6956882,"SALEM LUTHERAN","PRIVATE",25,84,12,0,4,16,12,12,12,12
"1964",6000921,"EAST AVENUE ELEMENTARY","PUBLIC",91,91.2087912087912,7.69230769230769,0,1.0989010989011,6.59340659340659,8.79120879120879,1.0989010989011,1.0989010989011,3.2967032967033
"2064",6043822,"GEORGE WASHINGTON ELEMENTARY","PUBLIC",50,88,10,0,2,12,10,12,8,8
"2432",109363,"MAYWOOD ELEMENTARY","PUBLIC",95,93.6842105263158,4.21052631578947,0,2.10526315789474,5.26315789473684,4.21052631578947,3.15789473684211,2.10526315789474,4.21052631578947
"3184",6020598,"LA MERCED ELEMENTARY","PUBLIC",159,97.4842767295598,0.628930817610063,0.628930817610063,1.25786163522013,1.88679245283019,1.88679245283019,2.51572327044025,1.88679245283019,1.88679245283019
"3776",110338,"ACHIEVE CHARTER SCHOOL OF PARADISE INC.","PUBLIC",20,75,5,0,20,25,25,25,20,20
"3290",6049464,"STEVENSON ELEMENTARY","PUBLIC",74,90.5405405405405,1.35135135135135,0,8.10810810810811,9.45945945945946,9.45945945945946,9.45945945945946,9.45945945945946,9.45945945945946
"5602",6133409,"MERRYHILL SCHOOL","PRIVATE",88,79.5454545454545,20.4545454545455,0,0,17.0454545454545,18.1818181818182,20.4545454545455,4.54545454545455,3.40909090909091
"1250",6012694,"FARRAGUT ELEMENTARY","PUBLIC",85,96.4705882352941,0,0,3.52941176470588,3.52941176470588,3.52941176470588,3.52941176470588,3.52941176470588,3.52941176470588
"6670",6991111,"MONTESSORI CENTER SCHOOL","PRIVATE",37,51.3513513513513,32.4324324324324,0,16.2162162162162,48.6486486486487,45.945945945946,48.6486486486487,27.027027027027,16.2162162162162
"4376",114041,"JOYNER ELEMENTARY","PUBLIC",123,92.6829268292683,6.50406504065041,0.813008130081301,0,4.8780487804878,2.4390243902439,5.69105691056911,2.4390243902439,1.6260162601626
"6961",7101660,"FIRST CHRISTIAN SCHOOL OF NAPA","PRIVATE",17,94.1176470588235,0,0,5.88235294117647,5.88235294117647,5.88235294117647,5.88235294117647,5.88235294117647,5.88235294117647
"3574",6038905,"SAN LUIS REY ELEMENTARY","PUBLIC",68,89.7058823529412,7.35294117647059,0,2.94117647058824,8.82352941176471,4.41176470588235,4.41176470588235,4.41176470588235,4.41176470588235
"5709",6204317,"TURNING POINT CHRISTIAN SCHOOL","PRIVATE",19,100,0,0,0,0,0,0,0,0
"6666",6990618,"CRESTVIEW PREPARATORY SCHOOL","PRIVATE",16,100,0,0,0,0,0,0,0,0
"196",6052575,"HUGHSON ELEMENTARY","PUBLIC",161,87.5776397515528,10.5590062111801,0,1.86335403726708,9.3167701863354,8.07453416149068,8.69565217391304,3.72670807453416,3.1055900621118
"1206",6031785,"GARRETSON ELEMENTARY","PUBLIC",186,99.4623655913979,0,0,0.537634408602151,0.537634408602151,0.537634408602151,0.537634408602151,0.537634408602151,0.537634408602151
"5683",6144349,"SPRINGBRIDGE INTERNATIONAL SCHOOL","PRIVATE",14,92.8571428571429,7.14285714285714,0,0,7.14285714285714,0,0,0,0
"4282",6109540,"CIELO VISTA ELEMENTARY","PUBLIC",171,87.719298245614,8.7719298245614,0,3.50877192982456,11.1111111111111,9.94152046783626,9.94152046783626,4.09356725146199,4.09356725146199
"5312",100933,"HANNALEI ELEMENTARY","PUBLIC",104,91.3461538461538,7.69230769230769,0,0.961538461538462,4.80769230769231,4.80769230769231,6.73076923076923,1.92307692307692,1.92307692307692
"5258",6056154,"MOUND ELEMENTARY","PUBLIC",97,84.5360824742268,9.27835051546392,0,6.18556701030928,14.4329896907216,15.4639175257732,15.4639175257732,7.21649484536082,6.18556701030928
"1664",6000640,"HARVEY GREEN ELEMENTARY","PUBLIC",56,96.4285714285714,0,0,3.57142857142857,3.57142857142857,3.57142857142857,3.57142857142857,3.57142857142857,3.57142857142857
"1640",6006043,"MALAGA ELEMENTARY","PUBLIC",41,92.6829268292683,7.31707317073171,0,0,2.4390243902439,4.8780487804878,0,0,0
"1961",6000889,"BOWMAN ELEMENTARY","PUBLIC",52,75,25,0,0,15.3846153846154,13.4615384615385,1.92307692307692,9.61538461538462,3.84615384615385
"525",126664,"ALTA VISTA COMMUNITY CHARTER","PUBLIC",22,63.6363636363636,13.6363636363636,0,22.7272727272727,22.7272727272727,27.2727272727273,36.3636363636364,22.7272727272727,27.2727272727273
"586",6002919,"BANGOR ELEMENTARY","PUBLIC",16,93.75,0,0,6.25,6.25,6.25,6.25,6.25,6.25
"3885",6101018,"COTTAGE HILL ELEMENTARY","PUBLIC",71,80.2816901408451,14.0845070422535,0,5.63380281690141,8.45070422535211,12.6760563380282,14.0845070422535,5.63380281690141,15.4929577464789
"3392",6107171,"VALENCIA VALLEY ELEMENTARY","PUBLIC",87,94.2528735632184,5.74712643678161,0,0,3.44827586206897,3.44827586206897,2.29885057471264,1.14942528735632,1.14942528735632
"1887",6067110,"BRANDON ELEMENTARY","PUBLIC",75,89.3333333333333,0,0,10.6666666666667,10.6666666666667,10.6666666666667,10.6666666666667,10.6666666666667,10.6666666666667
"3672",6055297,"HARRINGTON ELEMENTARY","PUBLIC",140,100,0,0,0,0,0,0,0,0
"3520",6001911,"HILLCREST ELEMENTARY","PUBLIC",43,97.6744186046512,2.32558139534884,0,0,0,2.32558139534884,2.32558139534884,0,0
"273",6033419,"HAZEL STRAUCH ELEMENTARY","PUBLIC",109,96.3302752293578,1.8348623853211,0.917431192660551,0.917431192660551,3.6697247706422,3.6697247706422,3.6697247706422,1.8348623853211,3.6697247706422
"2928",6107411,"TERESA HUGHES ELEMENTARY","PUBLIC",141,97.1631205673759,2.83687943262411,0,0,0,0.709219858156028,0.709219858156028,1.41843971631206,0
"390",6026009,"JESSE G. SANCHEZ ELEMENTARY","PUBLIC",148,83.1081081081081,16.8918918918919,0,0,16.8918918918919,14.1891891891892,14.1891891891892,0.675675675675676,0.675675675675676
"2648",6017206,"GARDEN GROVE ELEMENTARY","PUBLIC",93,100,0,0,0,0,0,0,0,0
"3896",6120117,"LA MARIPOSA","PUBLIC",101,81.1881188118812,17.8217821782178,0,0.99009900990099,16.8316831683168,15.8415841584158,5.94059405940594,0.99009900990099,0.99009900990099
"915",6090484,"VANNOY ELEMENTARY","PUBLIC",63,92.0634920634921,4.76190476190476,0,3.17460317460317,4.76190476190476,4.76190476190476,6.34920634920635,3.17460317460317,3.17460317460317
"1042",6038004,"SILVER WING ELEMENTARY","PUBLIC",50,100,0,0,0,0,0,0,0,0
"2057",6117303,"GREATER SAN DIEGO ACADEMY","PUBLIC",33,48.4848484848485,24.2424242424242,0,27.2727272727273,45.4545454545455,45.4545454545455,42.4242424242424,27.2727272727273,27.2727272727273
"2616",6016828,"DYER STREET ELEMENTARY","PUBLIC",135,96.2962962962963,3.7037037037037,0,0,2.96296296296296,1.48148148148148,1.48148148148148,1.48148148148148,0
"1364",6112403,"QUAIL GLEN ELEMENTARY","PUBLIC",81,88.8888888888889,4.93827160493827,0,6.17283950617284,8.64197530864197,6.17283950617284,11.1111111111111,6.17283950617284,8.64197530864197
"5765",6904163,"PROVIDENCE CHRISTIAN SCHOOL","PRIVATE",19,100,0,0,0,0,0,0,0,0
"2123",6006837,"RIVERVIEW ELEMENTARY","PUBLIC",52,96.1538461538462,0,0,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385
"2291",100560,"LOIS E. BORCHARDT ELEMENTARY","PUBLIC",103,99.0291262135922,0.970873786407767,0,0,0.970873786407767,0,0,0.970873786407767,0
"4670",6002372,"GARFIELD ELEMENTARY","PUBLIC",63,98.4126984126984,1.58730158730159,0,0,1.58730158730159,1.58730158730159,1.58730158730159,1.58730158730159,0
"3762",6032494,"RUTH BROWN ELEMENTARY","PUBLIC",96,79.1666666666667,19.7916666666667,1.04166666666667,0,18.75,16.6666666666667,20.8333333333333,1.04166666666667,2.08333333333333
"826",6008387,"MAINS ELEMENTARY","PUBLIC",60,95,5,0,0,5,5,1.66666666666667,0,0
"4994",6040521,"ONEONTA ELEMENTARY","PUBLIC",128,94.53125,4.6875,0,0.78125,5.46875,3.125,3.125,0.78125,0.78125
"2762",6018436,"NORWOOD STREET ELEMENTARY","PUBLIC",108,69.4444444444444,30.5555555555556,0,0,24.0740740740741,23.1481481481481,27.7777777777778,6.48148148148148,6.48148148148148
"891",6037790,"MAGNOLIA ELEMENTARY","PUBLIC",82,89.0243902439024,2.4390243902439,0,8.53658536585366,8.53658536585366,8.53658536585366,9.75609756097561,9.75609756097561,8.53658536585366
"5551",6055974,"MEADOWS ARTS AND TECHNOLOGY ELEMENTARY","PUBLIC",61,86.8852459016393,0,0,13.1147540983607,13.1147540983607,13.1147540983607,13.1147540983607,13.1147540983607,13.1147540983607
"6097",6963706,"ST. DOMINIC SAVIO","PRIVATE",27,100,0,0,0,0,0,0,0,0
"6372",6975239,"VALLEY PREPARATORY SCHOOL","PRIVATE",22,100,0,0,0,0,0,0,0,0
"5600",6133201,"MONARCH BAY MONTESSORI ACADEMY","PRIVATE",13,76.9230769230769,0,0,23.0769230769231,23.0769230769231,23.0769230769231,23.0769230769231,23.0769230769231,23.0769230769231
"3126",108340,"LAKE COUNTY INTERNATIONAL CHARTER","PUBLIC",13,30.7692307692308,0,0,69.2307692307692,69.2307692307692,69.2307692307692,69.2307692307692,69.2307692307692,69.2307692307692
"6131",6964167,"ST. LINUS ELEMENTARY","PRIVATE",24,83.3333333333333,16.6666666666667,0,0,16.6666666666667,12.5,16.6666666666667,0,0
"2181",6024343,"SAN GERONIMO VALLEY ELEMENTARY","PUBLIC",19,15.7894736842105,5.26315789473684,0,78.9473684210526,78.9473684210526,84.2105263157895,78.9473684210526,84.2105263157895,78.9473684210526
"2285",6049605,"LIVE OAK ELEMENTARY","PUBLIC",106,83.0188679245283,14.1509433962264,0.943396226415094,1.88679245283019,11.3207547169811,7.54716981132075,8.49056603773585,6.60377358490566,13.2075471698113
"4777",6007173,"LONE STAR ELEMENTARY","PUBLIC",54,96.2962962962963,1.85185185185185,0,1.85185185185185,3.7037037037037,3.7037037037037,3.7037037037037,3.7037037037037,1.85185185185185
"488",6003636,"TURNER ELEMENTARY","PUBLIC",95,96.8421052631579,2.10526315789474,1.05263157894737,0,2.10526315789474,2.10526315789474,2.10526315789474,2.10526315789474,2.10526315789474
"3545",6118608,"ASCEND","PUBLIC",48,60.4166666666667,39.5833333333333,0,0,39.5833333333333,31.25,33.3333333333333,20.8333333333333,20.8333333333333
"4741",6024863,"SUN VALLEY ELEMENTARY","PUBLIC",86,59.3023255813954,38.3720930232558,0,2.32558139534884,26.7441860465116,24.4186046511628,25.5813953488372,19.7674418604651,13.953488372093
"4907",6008643,"SEELEY ELEMENTARY","PUBLIC",61,86.8852459016393,11.4754098360656,0,1.63934426229508,9.83606557377049,9.83606557377049,13.1147540983607,1.63934426229508,3.27868852459016
"4988",6008163,"PINE HILL ELEMENTARY","PUBLIC",69,72.463768115942,23.1884057971014,0,4.34782608695652,15.9420289855072,13.0434782608696,15.9420289855072,13.0434782608696,15.9420289855072
"6943",7098288,"CHALLENGER - BERRYESSA","PRIVATE",144,97.2222222222222,0,0.694444444444444,2.08333333333333,2.77777777777778,2.77777777777778,2.77777777777778,2.77777777777778,2.77777777777778
"6776",7037740,"FAITH ACADEMY","PRIVATE",14,85.7142857142857,7.14285714285714,0,7.14285714285714,14.2857142857143,14.2857142857143,14.2857142857143,7.14285714285714,7.14285714285714
"2588",6016471,"CHEREMOYA AVENUE ELEMENTARY","PUBLIC",50,60,40,0,0,38,38,24,26,26
"6520",6980239,"ST. SIMON ELEMENTARY","PRIVATE",43,83.7209302325581,2.32558139534884,0,13.953488372093,16.2790697674419,16.2790697674419,13.953488372093,13.953488372093,13.953488372093
"3979",6114953,"ASPIRE EAST PALO ALTO CHARTER","PUBLIC",62,100,0,0,0,0,0,0,0,0
"2186",6095301,"SIERRA HOUSE ELEMENTARY","PUBLIC",106,85.8490566037736,3.77358490566038,0,10.377358490566,11.3207547169811,12.2641509433962,13.2075471698113,12.2641509433962,11.3207547169811
"648",6090211,"EMERSON ELEMENTARY","PUBLIC",44,88.6363636363636,9.09090909090909,0,2.27272727272727,6.81818181818182,4.54545454545455,6.81818181818182,6.81818181818182,2.27272727272727
"1069",6012207,"SUMNER ELEMENTARY","PUBLIC",60,86.6666666666667,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333
"919",6032924,"CYRIL SPINELLI ELEMENTARY","PUBLIC",42,80.9523809523809,0,0,19.047619047619,19.047619047619,19.047619047619,19.047619047619,19.047619047619,19.047619047619
"4987",111203,"ALDER GROVE CHARTER","PUBLIC",27,51.8518518518518,0,0,48.1481481481481,48.1481481481481,48.1481481481481,48.1481481481481,48.1481481481481,48.1481481481481
"1864",6013775,"JOHN MARSHALL ELEMENTARY","PUBLIC",105,82.8571428571429,15.2380952380952,0,1.9047619047619,14.2857142857143,12.3809523809524,14.2857142857143,3.80952380952381,4.76190476190476
"6646",6987242,"YGNACIO VALLEY CHRISTIAN","PRIVATE",14,100,0,0,0,0,0,0,0,0
"2534",6015887,"ASCOT AVENUE ELEMENTARY","PUBLIC",170,97.0588235294118,2.94117647058824,0,0,2.35294117647059,2.35294117647059,0.588235294117647,0,2.35294117647059
"806",6037691,"MADISON AVENUE ELEMENTARY","PUBLIC",96,86.4583333333333,12.5,0,1.04166666666667,10.4166666666667,10.4166666666667,8.33333333333333,5.20833333333333,4.16666666666667
"913",6090435,"PROCTOR ELEMENTARY","PUBLIC",79,88.6075949367088,0,5.06329113924051,6.32911392405063,11.3924050632911,11.3924050632911,11.3924050632911,11.3924050632911,11.3924050632911
"1480",6066989,"CAPRI ELEMENTARY","PUBLIC",86,86.046511627907,1.16279069767442,0,12.7906976744186,13.953488372093,13.953488372093,13.953488372093,12.7906976744186,12.7906976744186
"6039",6962765,"NOTRE DAME ACADEMY ELEMENTARY","PRIVATE",49,48.9795918367347,51.0204081632653,0,0,38.7755102040816,34.6938775510204,46.9387755102041,14.2857142857143,4.08163265306122
"6524",6980403,"ST. CATHERINE ELEMENTARY","PRIVATE",26,100,0,0,0,0,0,0,0,0
"1237",6012439,"BARRANCA ELEMENTARY","PUBLIC",125,92.8,4,1.6,1.6,5.6,5.6,7.2,3.2,3.2
"6571",6981690,"ST. CECILIA ELEMENTARY","PRIVATE",69,100,0,0,0,0,0,0,0,0
"1677",6089320,"BROOKVALE ELEMENTARY","PUBLIC",119,94.1176470588235,3.36134453781513,0,2.52100840336134,5.04201680672269,5.04201680672269,4.20168067226891,2.52100840336134,3.36134453781513
"3921",6021927,"BARFIELD ELEMENTARY","PUBLIC",77,81.8181818181818,18.1818181818182,0,0,14.2857142857143,14.2857142857143,15.5844155844156,6.49350649350649,5.19480519480519
"788",6105506,"OAK GROVE ELEMENTARY","PUBLIC",134,96.2686567164179,0.746268656716418,0,2.98507462686567,2.98507462686567,3.73134328358209,2.98507462686567,2.98507462686567,2.98507462686567
"358",6093454,"PATRICIA NIXON ELEMENTARY","PUBLIC",111,97.2972972972973,0.900900900900901,0,1.8018018018018,2.7027027027027,2.7027027027027,2.7027027027027,2.7027027027027,1.8018018018018
"3037",6104533,"NEIL HAFLEY ELEMENTARY","PUBLIC",62,95.1612903225807,0,0,4.83870967741935,4.83870967741935,4.83870967741935,4.83870967741935,4.83870967741935,4.83870967741935
"1995",6109805,"FRUITVALE ELEMENTARY","PUBLIC",159,95.5974842767296,2.51572327044025,0.628930817610063,1.25786163522013,3.77358490566038,1.88679245283019,3.14465408805031,2.51572327044025,1.88679245283019
"2709",6017867,"LIGGETT STREET ELEMENTARY","PUBLIC",145,98.6206896551724,0,1.37931034482759,0,1.37931034482759,1.37931034482759,1.37931034482759,1.37931034482759,1.37931034482759
"5963",6939177,"OCEAN VIEW CHRISTIAN ACADEMY","PRIVATE",14,100,0,0,0,0,0,0,0,0
"4875",6040380,"PRIDE ACADEMY AT PROSPECT AVENUE","PUBLIC",72,97.2222222222222,0,1.38888888888889,1.38888888888889,2.77777777777778,2.77777777777778,2.77777777777778,2.77777777777778,2.77777777777778
"6679",6993166,"THE CHILDREN'S SCHOOL","PRIVATE",32,75,6.25,0,18.75,18.75,25,25,18.75,18.75
"13",114371,"ROCKLIN ACADEMY AT MEYERS STREET","PUBLIC",24,95.8333333333333,4.16666666666667,0,0,0,0,0,4.16666666666667,0
"3349",101360,"INTEGRITY CHARTER","PUBLIC",36,80.5555555555556,19.4444444444444,0,0,13.8888888888889,13.8888888888889,16.6666666666667,2.77777777777778,0
"2448",112060,"HESBY OAKS LEADERSHIP CHARTER","PUBLIC",59,100,0,0,0,0,0,0,0,0
"1790",6028344,"ERNEST O. LAWRENCE ELEMENTARY","PUBLIC",75,98.6666666666667,0,0,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333
